,unique_case_id,type_of_crime,location,victim_sex,offender_sex,number_of_victims,number_of_offenders,Homicide,Hate Crime - Disability,Hate Crime - Gender,Hate Crime - Gender Identity,Hate Crime - Religious,Hate Crime - Sexual orientation,Hate Crime - Racial/Ethnicity,Hate Crime - Ethnicity,Verbal Abuse/Verbal Assault,Property Damage,Drug Offenses,General Assault,Sexual Assault,Sexual Harassment,Property Crimes,Domestic Violence,Missing Person,Traffic Incident,Unclassified,timestamp,date
1677,000015_1283570,"Property Damage, Arson",Marzahn-Hellersdorf,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02:15:00,2023-14-01
1678,000016_1283538,"Property Damage, Landfriedensbruch","Mitte, Lichtenberg, Rosenthaler Straße, Neue Schönhauser Straße, Brunnenstraße, Wolliner Straße, Münsterlandstraße",Unknown,Male,Unknown,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01:15:00,2023-13-01
1679,000017_1283537,"General Assault, Verbal Abuse, Hate Crime - Gender Identity",Fehrbelliner Platz,Female,Male,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15:20:00,2023-13-01
1680,000018_1283259,"General Assault, Property Crimes",Reinickendorf,Male,Unknown,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,03:00:00,2023-12-01
1681,000019_1283230,Property Damage,Tempelhof-Schöneberg,Male,Unknown,2,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17:00:00,2023-12-01
1682,000020_1282154,"Property Crime, General Assault, Verbal Abuse",Niederschöneweide,Female,Male,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18:00:00,2023-10-01
1683,000021_1282111,"Property Crime, Burglary","Stockumer Straße, Reinickendorf",Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19:25:00,2023-10-01
1684,000022_1281884,Property Damage,"Spandau, Straße Freiheit",Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07:45:00,2023-09-01
1685,000023_1281878,"Property Crime, Drug Offenses","Leonorenstraße, Steglitz-Zehlendorf",Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:00:00,2023-09-01
1686,000024_1281760,Property Damage, Leopoldplatz,Unknown,"Male, Female",Unknown,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19:30:00,2023-09-01
1687,000025_1281757,Property Damage,"Französisch Buchholz, Berliner Straße",Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11:00:00,2023-09-01
1688,000026_1281755,"General Assault, Property Damage",Neukölln,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14:30:00,2023-09-01
1689,000027_1281750,"Property Damage, General Assault","Louise-Schroeder-Platz, Wedding",Male,Female,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17:00:00,2023-09-01
1690,000028_1279513,"Property Damage, Homicide","Tempelhof-Schöneberg, Friedrich-Karl-Straße",Female,Unknown,1,Unknown,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03:15:00,2022-31-12
1691,000029_1279509,"General Assault, Verbal Abuse, Hate Crime - Religious","Denkmal für die ermordeten Juden Europas, Mitte","Male, Female",Male,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12:30:00,2022-31-12
1692,000030_1279450,"Property Crime, Possession of a Weapon",Steglitz,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01:00:00,2022-30-12
1693,000001_1324089,"General Assault, Verbal Abuse, Property Damage",Gesundbrunnen,Male,Male,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20:00:00,2023-15-05
1694,000002_1324086,"General Assault, Verbal Abuse, Property Damage",Marzahn-Hellersdorf,Male,Male,4,Unknow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12:45:00,2023-15-05
1695,000003_1324085,"General Assault, Property Damage",Friedrichshain-Kreuzberg,Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16:40:00,2023-15-05
1696,000004_1324022,"Arson, Property Damage",Tempelhof-Schöneberg,Unknow,Unknow,3,Unknow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:30:00,2023-15-05
1697,000005_1324018,"Property Damage, Arso",Reinickendorf,Unknow,Unknow,Unknow,Unknow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:20:00,2023-15-05
1698,000006_1323946,"Property Damage, Vandalism, Hate Crime Racial",Steglitz-Zehlendorf,Unknow,Male,22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05:00:00,2023-14-05
1699,000007_1323943,"General Assault, Property Damage",Lichtenberg,Male,Male,1,Unknow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19:45:00,2023-14-05
1700,000008_1323942,"Property Crime, General Assault",Charlottenburg-Wilmersdorf,Unknow,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11:30:00,2023-14-05
1701,000009_1323941,"General Assault, Verbal Abuse, Property Damage","Buckow, Rudower Straße",Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23:15:00,2023-14-05
1702,000010_1323940,"Property Crimes, General Assault",Reinickendorf,Unknow,Male,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19:30:00,2023-14-05
1703,000011_1323933,"General Assault, Verbal Abuse, Property Damage, Körperverletzung, Widerstand gegen und tätlichen Angriffs auf Vollstreckungsbeamte, Körperverletzung im Amt","Brentanostraße, Steglitz-Zehlendorf","Male, Female",Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02:30:00,2023-13-05
1704,000012_1323928,"General Assault, Verbal Abuse",Alexanderplatz,Male,Male,3,6-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:30:00,2023-13-05
1705,000013_1323880,"Property Crimes, Theft",Wedding,Unknow,Male,Unknow,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01:30:00,2023-12-05
1706,000001_1269266,"Property Crimes, Property Damage","Zabel-Krüger-Damm, Reinickendorf",Unknown,Male,Unknown,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01:20:00,2022-26-11
1707,000002_1269264,"Property Damage, Homicide","Maaßenstraße, Tempelhof-Schöneberg",Male,Unknown,1,Unknown,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20:50:00,2022-26-11
1708,000003_1268960,"Property Crime, Property Damage","Leykestraße, Hermannstraße",Unknown,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03:10:00,2022-25-11
1709,000004_1268923,"Robbery, Verbal Abuse","Falckensteinstraße, Friedrichshain-Kreuzberg",Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20:40:00,2022-25-11
1710,000001_1326317,"Property Damage, Arso",Gropiusstadt,Unknow,Unknow,0,Unknow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18:40:00,2023-19-05
1711,000002_1326306,"Arson, Property Damage",Friedrichshain-Kreuzberg,Unknow,Unknow,Unknow,Unknow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22:00:00,2023-19-05
1712,000003_1326236,"General Assault, Verbal Abuse",Treptow-Köpenick,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23:40:00,2023-19-05
1713,000004_1326115,"Property Damage, Vandalism",Tiergarten,Unknow,Male,Unknow,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12:30:00,2023-18-05
1714,000005_1326114,"Arson, Property Damage",Friedrichshain-Kreuzberg,Unknow,Unknow,Unknow,Unknow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23:50:00,2023-18-05
1715,000006_1325520,"General Assault, Verbal Abuse, Hate Crime Sexual Orientatio",Mehringplatz,Male,Male,2,4-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18:30:00,2023-17-05
1716,000007_1324813,"General Assault, Verbal Abuse, Property Damage (Messerstich)",Neukölln,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:50:00,2023-16-05
1717,000008_1324622,"General Assault, Property Damage",Neukölln,Male,Unknow,1,Unknow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14:00:00,2023-16-05
1718,000009_1324559,Property Damage,Moabit,Unknow,Unknow,3,Unknow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01:30:00,2023-16-05
1719,000010_1324245,"Robbery, General Assault, Verbal Abuse",Reinickendorf,"Male, Female",Male,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2022-15-08
1720,000001_1288945,"Property Damage, Arson","Köpenicker Straße, Mitte",Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05:30:00,2023-28-01
1721,000002_1288944,"Property Crime, General Assault",Pankow,Unknown,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2023-28-01
1722,000003_1288188,Drug Offenses,"Saatwinkler Damm, Charlottenburg-Wilmersdorf",Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:20:00,2023-24-01
1723,000004_1287900,"Property Crime, General Assault, Verbal Abuse","Karl-Marx-Straße, Boddinstraße, Reuterstraße","Male, Female",Male,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10:25:00,2023-26-01
1724,000005_1287896,"Property Crime, General Assault","Weißenseer Weg, Lichtenberg",Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23:50:00,2023-26-01
1725,000006_1287296,"Property Crime, Property Damage",Quickborner Straße/ Treuenbrietzener Straße,Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23:30:00,2023-25-01
1726,000007_1287259,"Property Crime, Attempted Burglary","Paul-Grasse-Straße, Prenzlauer Berg, Pankow",Female,"Male, Female",1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18:00:00,2023-25-01
1727,000008_1287224,Property Damage,"Quickborner Straße, Zerpenschleuser Rings, Alter Bernauer Heerweg, Märkisches Viertel, Reinickendorf","Male, Female",Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:00:00,2023-25-01
1728,000009_1287222,"Property Crime, Possession of Illegal Items","Bundesallee/Meierottenstraße, Charlottenburg-Wilmersdorf",Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14:00:00,2023-25-01
1729,000010_1286782,"Property Damage, Arson",Charlottenburg-Wilmersdorf,Unknown,Unknown,2,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03:15:00,2023-24-01
1730,000011_1286776,"Verbal Abuse, Hate Crime - Racial/Ethnicity",Sonnenallee,Female,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15:00:00,2023-24-01
1731,000012_1286230,"General Assault, Verbal Abuse",Mariendorfer Damm Ecke Prühßstraße,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05:45:00,2023-22-01
1732,000013_1286228,"Verbal Abuse, General Assault","linie 8, Alexanderplatz",Female,Male,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14:30:00,2023-22-01
1733,000014_1286194,"General Assault, Verbal Abuse, Hate Crime - Racial/Ethnicity","Weitlingstraße, Rummelsburg, Lichtenberg",Male,Male,1,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12:30:00,2023-21-01
1734,000015_1286193,Property Damage,"Prendener Straße, Neu-Hohenschönhausen",Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18:25:00,2023-21-01
1735,000016_1286192,"General Assault, Verbal Abuse, Hate Crime - Sexual Orientation",Brückenstraße Ecke Rungestraße,Male,Male,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07:00:00,2023-21-01
1736,000017_1285918,"Property Crime, Property Damage","Grundschule in Pankow, Wollankstraße",Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23:10:00,2023-20-01
1737,000018_1285760,Property Damage,"Binger Straße, Charlottenburg-Wilmersdorf",Female,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23:30:00,2023-20-01
1738,000019_1285426,"Verbal Abuse, General Assault, Hate Crime - Gender Identity","Wrangelstraße, Friedrichshain-Kreuzberg",Female,Male,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11:15:00,2023-19-01
1739,000020_1285420,"Property Damage, General Assault","Caspar-Theyß-Straße, Grunewald",Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14:15:00,2023-19-01
1740,000001_1168588,"Property Damage, Drug Offenses, Verbal Abuse, General Assault","Kaiserdamm, Sophie-Charlotten-Straße, Witzlebenstraße/Holtzendorffstraße, Karlsruher Straße, Westfälische Straße",Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:10:00,2022-18-01
1741,000002_1168587,Property Damage,"Wustrower Straße, Alt-Hohenschönhausen",Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14:50:00,2022-18-01
1742,000003_1168551,"Property Crime, General Assault","Charlottenburger Chaussee, Falkenhagener Straße, Elisabethstraße",Male,Unknown,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16:00:00,2022-18-01
1743,000004_1168405,"Property Damage, Property Crime",Falkenhagener Feld,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2022-18-01
1744,000005_1168363,"Property Crime, Drug Offenses","Kommandantenstraße, Leipziger Straße",Unknown,Male,Unknown,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15:00:00,2022-18-01
1745,000006_1168353,"Verbal Abuse, General Assault","Siegfriedstraße, Neukölln","Male, Female, Minor",Male,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19:20:00,2022-18-01
1746,000001_1165091,"Property Crime, Attempted Theft",Kottbusser Tor,Male,Male,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01:20:00,2022-09-01
1747,000002_1165088,Property Damage,"Kandeler Weg, Germersheimer Weg",Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2022-09-01
1748,000001_1316317,Property Damage,Marzahn-Hellersdorf,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04:00:00,2023-21-04
1749,000002_1316280,Property Damage,Wilhelmsruher Damm,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:30:00,2023-21-04
1750,000003_1316244,"Property Crime, General Assault, Verbal Abuse","Neukölln, Neudecker Weg, Agnes-Straub-Weg, Fritz-Erler-Allee",Female,Male,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12:30:00,2023-21-04
1751,000004_1315882,"Property Crime, Theft","Hermannplatz, Friedrichshain-Kreuzberg",Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03:20:00,2023-20-04
1752,000005_1315593,"General Assault, Verbal Abuse, Hate Crime - Racial/Ethnicity",Marzahn-Hellersdorf,Female,Male,4,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15:30:00,2023-20-04
1753,000006_1315587,"Property Crime, General Assault","Reinickendorf, Oranienburger Straße",Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19:40:00,2023-20-04
1754,000007_1315380,"General Assault, Verbal Abuse, Hate Crime - Political","Schierker Straße, Neukölln",Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12:00:00,2023-19-04
1755,000008_1315259,"Robbery, Property Crime",Lankwitz,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:30:00,2023-20-02
1756,000009_1315220,"Verbal Abuse, General Assault","Berlin-Neukölln,  U7, Mehringdamm to Karl-Marx-Straße",Male,Female,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18:20:00,2023-19-04
1757,000010_1315085,"General Assault, Property Crime, Verbal Abuse",Neukölln,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,2023-19-04
1758,000011_1315044,"Property Crime, General Assault","Marzahn-Hellersdorf, Hadubrandweg",Male,Male,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15:20:00,2023-19-04
1759,000012_1314995,"General Assault, Property Damage",Kreuzung Spremberger Straße/Schinkestraße,"Male, Female",Male,2,1-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14:00:00,2023-19-04
1760,000001_1182058,"Property Damage, General Assault",Binswangersteig/Grottewitzstraße,Female,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07:45:00,2022-02-03
1761,000002_1181871,"Verbal Abuse, Hate Crime - Racial/Ethnicity",Müllerstraße,Female,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:30:00,2022-02-03
1762,000003_1181811,"Property Damage, Arson","Glienicker Straße, Treptow-Köpenick",Unknown,Male,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01:50:00,2022-02-03
1763,000004_1181796,Property Damage,"Dankwartstraße, Lichtenberg",Male,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15:00:00,2022-02-03
1764,000005_1181789,"General Assault, Property Damage","Altonaer Straße, Spandau",Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11:15:00,2022-02-03
1765,000006_1181501,"General Assault, Verbal Abuse, Property Damage, Possession of Weapon",Schwedenstraße/Osloer Straße,Male,Male,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18:40:00,2022-01-03
1766,000007_1181497,"General Assault, Verbal Abuse, Property Damage, Drug Offenses, Extortion","Schöneberg, Kreuzberg, Neukölln, Mitte, Potsdamer Straße, Graefestraße, Siegfriedstraße, Karl-Marx-Allee, Wollankstraße",Male,Male,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06:00:00,2022-01-03
1767,000008_1180964,"Property Damage, General Assault","Reinickendorf, Kienhorststraße",Unknown,Male,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2022-28-02
1768,000009_1180733,Property Damage,"Kastanienallee, Hellersdorf",Unknown,Male,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18:00:00,2022-28-02
1769,000001_1175131,"General Assault, Property Damage, Verbal Abuse",Tempelhofer Damm,Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:15:00,2022-09-02
1770,000002_1175114,Verbal Abuse,Steglitz-Zehlendorf,Unknown,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2022-09-02
